1670218261 2 0
1670319621 2 1590836
1670322614 2 1590836
1670836245 2 1594422
1670837138 2 1594422
1670930234 2 1595005
1670981760 2 1595005
1670998757 2 1595005
1671016541 2 1596579
1671016797 2 1596579
1671088467 2 1605412
1671157620 2 1605412
1671169504 2 1607612
1671186551 2 1607617
1671186646 2 1607617
1671186715 2 1607617
1671525911 2 1611711
1671526685 2 1611711
1671601311 2 1611711
1671620942 2 1613475
1671672835 2 1613475
1672138630 2 1653364
1672138684 2 1653364
1672210877 2 1653502
1672211059 2 1653502
1672295085 2 1654889
1672296018 2 1654889
1672390679 2 1656248
1672391041 2 1656248
1672830575 2 1658474
1672831314 2 1658474
1672916260 2 1659556
1672916559 2 1659556
1673230443 2 1659556
1673330561 2 1661758
1673330617 2 1661758
1673401800 2 1661758
1673431601 2 1663945
1673431661 2 1663945
1673492667 2 1663945
1673492790 2 1663945
1673591707 2 1664058
1673592046 2 1664058
1673604053 2 1664058
1673604078 2 1664058
1673606869 2 1665016
1673607125 2 1665016
1673859904 2 1665729
1673926368 2 1666005
1673934937 2 1666005
1674123346 2 1666901
1674123410 2 1666901
1675066344 2 1667144
1675131723 2 1667144
1675145504 2 1667144
1675234501 2 1667144
1675333271 2 1667849
1675334026 2 1667849
1675392999 2 1667849
1678789454 2 1669238
1678790052 2 1669238
1679046961 2 1669544
1679050692 2 1669544
1679297673 2 1669544
1679480701 2 1670793
1679481122 2 1670793
1679563452 2 1670804
1679624995 2 1670804
1680179909 2 1675435
1680180030 2 1675435
1680230836 2 1675435
1680590858 2 1677403
1680600516 2 1677582
1680600611 2 1677582
1680764917 2 1677582
1680770871 2 1677924
1680772491 2 1677924
1680835426 2 1677924
1681293789 2 1677924
1681294707 2 1677924
1681352336 2 1677924
1681956390 2 1678655
1682066530 2 1680411
1682067189 2 1680411
1682217304 2 1680411
1682246070 2 1680411
1682299571 2 1680411
1682299577 2 1680411
1682491358 2 1682896
1682491770 2 1682896
1682586750 2 1682896
1682586774 2 1682896
1682674177 2 1682896
1683368730 2 1682896
1683369745 2 1682896
1683369847 2 1682896
1683875356 2 1682896
1684321138 2 1682943
1684321343 2 1682943
1684387800 2 1682979
1684387874 2 1682979
1685606224 2 1687614
1685606504 2 1687614
1695694330 2 1687614
1697538150 2 1691089
1697538778 2 1691089
1697596972 2 1691089
1697797210 2 1692193
1697798279 2 1692193
1698113843 2 1692193
1698136120 2 1692361
1698136265 2 1692361
1698214560 2 1692361
1698291703 2 1692361
1698374878 2 1692765
1698393441 2 1694932
1698751939 2 1694932
1698752005 2 1694932
1699008371 2 1697945
1699009334 2 1697945
1699324410 2 1700351
1699407245 2 1700479
1699524117 2 1700946
1699524211 2 1700946
1699611524 2 1701389
1699612736 2 1701389
1699870235 2 1701941
1699870961 2 1701941
