1 334
2 266
3 235
4 191
5 170
6 136
7 200
8 346
9 369
10 496
11 868
12 1413
13 1159
14 1010
15 1656
16 1604
17 1428
18 1325
19 1142
20 1047
21 1009
22 835
23 589
24 439
