1670218433 0 2 0
1670384959 2324 2 0
1670391048 2324 2 0
1670409258 5713 2 0
1670409487 5713 2 0
1670484116 6104 2 0
1670495870 6732 2 0
1670496218 6732 2 0
1670582037 10218 2 0
1670582452 10218 2 0
1670841670 14872 2 0
1670841714 14872 2 0
1670841982 14872 2 0
1671005008 15713 2 0
1671005231 15713 2 0
1671005908 15713 2 0
1671014119 15979 2 0
1671014691 15979 2 0
1671090102 16961 2 0
1671090179 16961 2 0
1671097038 17716 2 0
1671097222 17716 2 0
1671097717 17716 2 0
1671102250 17770 2 0
1671155708 17807 2 0
1671155978 17807 2 0
1671158771 17807 2 0
1671191372 20844 2 0
1671429742 20844 2 0
1671432581 20844 2 0
1671447277 21992 2 0
1671447512 21992 2 0
1671503588 22335 2 0
1671504060 22335 2 0
1671506555 22348 2 0
1671522311 22613 2 0
1671522589 22620 2 0
1671522676 22620 2 0
1671523702 22620 2 0
1671533384 23116 2 0
1671533470 23116 2 0
1671593384 23116 2 0
1671626196 24429 2 0
1671672783 24429 2 0
1671677484 24799 2 0
1671678367 24799 2 0
1671705328 25206 2 0
1671759114 25206 2 0
1671760098 25304 2 0
1671792144 25304 2 0
1672018125 25467 2 0
1672042032 26361 2 0
1672042186 26361 2 0
1672042662 26364 2 0
1672043565 26364 2 0
1672050422 27674 2 0
1672050553 27674 2 0
1672113593 28421 2 0
1672119484 28421 2 0
1672136545 29339 2 0
1672137638 29339 2 0
1672740547 30647 2 0
1672797271 30666 2 0
1672797800 30666 2 0
1672798497 30670 2 0
1672798988 30670 2 0
1672799436 30670 2 0
1672828209 31954 2 0
1672829115 31954 2 0
1672883583 31954 2 0
1672898950 65201 2 0
1672900791 65242 2 0
1672906878 65486 2 0
1672911569 66055 2 0
1672915700 66055 2 0
1672970707 66055 2 0
1672983768 70216 2 0
1672992211 70749 2 0
1672994165 70758 2 0
1672998394 70859 2 0
1672999321 70892 2 0
1673228458 70892 2 0
1673228621 70896 2 0
1673248926 70896 2 0
1673255847 71908 2 0
1673262101 71908 2 0
1673337282 72780 2 0
1673344725 73371 2 0
1673344990 73371 2 0
1673346321 73385 2 0
1673346930 73385 2 0
1673423317 74119 2 0
1673425334 74130 2 0
1673431595 74579 2 0
1673432539 74581 2 0
1673432629 74581 2 0
1673488488 74581 2 0
1673492832 74581 2 0
1673503819 74729 2 0
1673504678 74757 2 0
1673513493 75134 2 0
1673518568 75147 2 0
1673590224 75508 2 0
1673592908 75508 2 0
1673594723 75510 2 0
1673595387 75510 2 0
1673595482 75510 2 0
1673606119 75578 2 0
1673606177 75578 2 0
1673837983 75652 2 0
1673851795 75761 2 0
1673861142 75765 2 0
1673862202 75765 2 0
1673864968 75767 2 0
1673936885 75795 2 0
1673941849 75808 2 0
1673941920 75808 2 0
1674972141 75838 2 0
1674974558 75838 2 0
1675074875 76333 2 0
1675074981 76333 2 0
1675154979 76392 2 0
1675217316 76427 2 0
1675217570 76427 2 0
1675218109 76427 2 0
1675218172 76427 2 0
1675230160 76430 2 0
1675232657 76430 2 0
1675241882 76430 2 0
1675310193 76590 2 0
1675331618 76880 2 0
1675333928 76880 2 0
1675389631 76880 2 0
1678086324 77587 2 0
1678089309 77601 2 0
1678089456 77601 2 0
1678185407 77754 2 0
1678186106 77754 2 0
1678271923 78067 2 0
1678271997 78067 2 0
1678339797 78183 2 0
1678358002 78269 2 0
1678412630 78269 2 0
1678444031 78906 2 0
1678444399 78906 2 0
1678703791 78981 2 0
1678759686 78981 2 0
1678790056 80177 2 0
1678790130 80177 2 0
1679048528 80695 2 0
1679278873 80695 2 0
1679307803 80695 2 0
1679537491 81093 2 0
1679653467 81093 2 0
1679653686 83986 2 0
1679886928 84000 2 0
1680000795 85511 2 0
1680001653 85511 2 0
1680085868 86006 2 0
1680086125 86006 2 0
1680172732 86442 2 0
1680173585 86442 2 0
