1671112192 0 0 0 0
1671118684 0 0 0 0
1671118889 0 0 0 0
1671119029 0 0 0 0
1671134069 0 0 0 0
1671299742 0 0 0 0
1671318857 0 0 0 0
1671391702 0 0 0 0
1671473800 0 0 0 0
1671545905 0 0 0 0
1671566790 0 0 0 0
1671630826 0 0 0 0
1671802136 0 0 0 0
1672004256 0 0 0 0
1672006886 0 0 0 0
1672146674 0 0 0 0
1672528689 0 0 0 0
1672572680 0 0 0 0
1673180685 0 0 0 0
1673182447 0 0 0 0
1673182900 0 0 0 0
1673186378 0 0 0 0
1673188931 0 0 0 0
1673201197 0 0 0 0
1673355808 0 0 0 0
1673619268 0 0 0 0
1673619565 0 0 0 0
1673877071 0 0 0 0
1673889443 0 0 0 0
1673892811 0 0 0 0
1673963903 0 0 0 0
1673965059 0 0 0 0
1673995721 0 0 0 0
1674065461 0 0 0 0
1674130130 0 0 0 0
1674136481 0 0 0 0
1674384863 0 0 0 0
1674401182 0 0 0 0
1674414049 0 0 0 0
1674414364 0 0 0 0
1674474085 0 0 0 0
1674484782 0 0 0 0
1674560119 0 0 0 0
1674570652 0 0 0 0
1674593987 0 0 0 0
1674654419 0 0 0 0
1674673053 0 0 0 0
1674674113 0 0 0 0
1674740660 0 0 0 0
1674747989 0 0 0 0
1674756059 0 0 0 0
1674756914 0 0 0 0
1674758105 0 0 0 0
1674816568 0 0 0 0
1674819611 0 0 0 0
1674821563 0 0 0 0
1674945907 0 0 0 0
1674948494 0 0 0 0
1675004616 0 0 0 0
1675008890 0 0 0 0
1675010016 0 0 0 0
1675015054 0 0 0 0
1675016177 0 0 0 0
1675017740 0 0 0 0
1675085738 0 0 0 0
1675087718 0 0 0 0
1675199993 0 0 0 0
1675200825 0 0 0 0
1675201274 0 0 0 0
1675350727 0 0 0 0
1675882843 0 0 0 0
1675883359 0 0 0 0
1675889937 0 0 0 0
1675891021 0 0 0 0
1675982356 0 0 0 0
1675984376 0 0 0 0
1676039823 0 0 0 0
1676041044 0 0 0 0
1676218025 0 0 0 0
1676219559 0 0 0 0
1676227938 0 0 0 0
1676228975 0 0 0 0
1676229523 0 0 0 0
1676229835 0 0 0 0
1676288592 0 0 0 0
1676296945 0 0 0 0
1676298062 0 0 0 0
1676338310 1 0 0 0
1676554525 1 0 0 0
1676597334 2 0 0 0
1676637876 2 0 0 0
1676859937 3 0 0 0
1677149534 3 0 0 0
1677150313 4 0 0 0
1677224234 5 0 0 0
1677247947 5 0 0 0
1677249477 5 0 0 0
1677358341 5 0 0 0
1677358562 5 0 0 0
1677358772 5 0 0 0
1677361085 5 0 0 0
1677361210 5 0 0 0
1677462128 6 0 0 0
1677482881 6 0 0 1
1677483783 7 0 0 1
1677484722 8 0 0 1
1677550553 9 0 0 1
1677552999 10 0 0 1
1677553694 11 0 0 1
1677553993 12 0 0 1
1677555592 13 0 0 1
1677556161 14 0 0 1
1677568486 15 0 0 1
1677637148 15 0 0 2
1677639388 16 0 0 2
1677665006 17 0 0 2
1677676046 17 0 0 2
1677720564 18 0 0 2
1677722118 19 0 0 2
1677829717 19 0 0 3
1677829781 20 0 0 3
1677839226 21 0 0 3
1678088646 21 0 0 4
1678089472 22 0 0 4
1678091130 23 0 0 4
1678183390 24 0 0 4
1678625719 24 0 0 4
1678626077 24 0 0 4
1678626746 24 0 0 4
1678671057 25 0 0 4
1678759605 26 0 0 4
1679989988 26 0 0 5
1679990001 26 0 0 6
1679990052 27 0 0 6
1680493818 28 0 0 6
1680590410 28 0 0 7
1680591866 29 0 0 7
1680601661 30 0 0 7
1680752553 31 0 0 7
1680761414 32 0 0 7
1680864005 32 0 0 8
1681123360 32 0 0 9
1681209784 32 0 0 10
1681295681 32 0 0 11
1681382738 32 0 0 12
1681468322 32 0 0 13
1681900997 32 0 0 14
1681984229 32 0 0 15
1681985992 33 0 0 15
1682056777 33 0 0 16
1682056924 33 0 0 17
1682057440 34 0 0 17
1682069170 34 0 0 18
1682069571 35 0 0 18
1682247158 36 0 0 18
1682435752 36 0 0 18
1682438169 36 0 0 18
1682441110 36 0 0 18
1682518171 36 0 0 18
1682591614 36 0 0 18
1682599574 36 0 0 18
1682600307 36 0 0 18
1682673420 37 0 0 18
1682676241 37 0 0 18
1682800931 37 0 0 18
1682804646 37 0 0 18
1682877254 37 0 0 18
1682938087 37 0 0 18
1682942298 37 0 0 18
1682947939 37 0 0 18
1682955147 37 0 0 18
1682961691 37 0 0 18
1683026514 37 0 0 18
1683028227 37 0 0 18
1683032501 37 0 0 18
1683036216 37 0 0 18
1683036337 37 0 0 18
1683064373 37 0 0 18
1683065768 37 0 0 18
1683109437 37 0 0 18
1683112217 37 0 0 18
1683165739 38 0 0 18
1683165755 39 0 0 18
1683165772 40 0 0 18
1683167602 41 0 0 18
1683168395 42 0 0 18
1683168559 43 0 0 18
1683168617 44 0 0 18
1683192645 44 0 0 18
1683214980 44 0 0 18
1683296243 44 0 0 18
1683338176 45 0 0 18
1683342242 46 0 0 18
1683396086 46 0 0 18
1683406646 46 0 0 18
1683410100 46 0 0 18
1683452993 46 0 0 18
1683457470 46 0 0 18
1683509088 47 0 0 18
1683510775 48 0 0 18
1683531343 49 0 0 18
1683546425 49 0 0 18
1683547959 49 0 0 18
1683552095 49 0 0 18
1683559966 49 0 0 18
1683565348 49 0 0 18
1683633733 49 0 0 18
1683646704 49 0 0 18
1683720730 49 0 0 18
1683812507 49 0 0 18
1683812773 49 0 0 18
1683813686 49 0 0 18
1683855135 50 0 0 18
1683859907 51 0 0 18
1684122781 52 0 0 18
1684146366 52 0 0 18
1684250624 52 0 0 18
1684286662 53 0 0 18
1684312977 54 0 0 18
1684315546 55 0 0 18
1684321208 55 0 0 18
1684765019 55 0 0 18
1685095930 55 0 0 18
1685203620 55 0 0 18
1686061026 55 0 0 18
1686567120 55 1 0 18
1686632028 55 1 0 18
1686633781 55 1 0 18
1686634257 56 1 0 18
1686653008 56 2 0 18
1686726782 57 2 0 18
1686740069 57 3 0 18
1686986613 58 3 0 18
1687157482 58 4 0 18
1687500809 58 4 0 18
1688609163 58 5 0 18
1689503607 58 5 0 18
1689508670 58 5 0 18
1689530254 58 5 0 18
1689557258 59 5 0 18
1689937140 59 6 0 18
1690030318 60 6 0 18
1690539831 60 7 0 18
1691195179 60 7 0 18
1691206627 61 7 0 18
1691322500 61 7 0 18
1691372218 62 7 0 18
1691372243 63 7 0 18
1691372257 64 7 0 18
1691753369 64 8 0 18
1692240953 64 9 0 18
1692241064 64 10 0 18
1692268695 64 11 0 18
1692351323 64 12 0 18
1692604251 65 12 0 18
1692668478 66 12 0 18
1692701195 66 13 0 18
1692701282 67 13 0 18
1693300552 67 14 0 18
1693300564 67 15 0 18
1693300622 67 16 0 18
1693301025 68 16 0 18
1693302805 69 16 0 18
1693450131 69 17 0 18
1693450244 69 18 0 18
1693478113 70 18 0 18
1693478175 71 18 0 18
1693538731 71 19 0 18
1693538914 72 19 0 18
1693539443 73 19 0 18
1693795715 73 20 0 18
1693795831 73 21 0 18
1693796115 74 21 0 18
1693797975 74 22 0 18
1693798122 75 22 0 18
1693824961 76 22 0 18
1693825145 76 23 0 18
1693825304 77 23 0 18
1694012071 77 23 1 18
1694056520 78 23 1 18
1694068990 79 23 1 18
1694069762 80 23 1 18
1694089217 80 23 2 18
1694137203 81 23 2 18
1694143593 82 23 2 18
1694500982 82 23 3 18
1694501791 83 23 3 18
1694501823 84 23 3 18
1694502366 84 24 3 18
1694502382 84 25 3 18
1694503219 84 25 4 18
1694503348 85 25 4 18
1694503394 86 25 4 18
1694504428 86 26 4 18
1694509759 87 26 4 18
1694509927 88 26 4 18
1694514925 88 27 4 18
1694515039 89 27 4 18
1694522095 89 27 5 18
1694523429 89 27 6 18
1694586729 89 27 7 18
1694587575 90 27 7 18
1694588140 91 27 7 18
1694602575 91 28 7 18
1694602937 92 28 7 18
1694670370 93 28 7 18
1694673479 93 29 7 18
1694673548 94 29 7 18
1694678670 94 30 7 18
1694678880 95 30 7 18
1694681568 96 30 7 18
1694682288 96 30 8 18
1694684012 96 30 9 18
1694684115 96 30 10 18
1694684514 97 30 10 18
1694700895 97 30 11 18
1694705760 97 30 12 18
1694705891 97 30 13 18
1694741066 98 30 13 18
1694741097 99 30 13 18
1694741142 100 30 13 18
1694771302 100 30 14 18
1694771476 101 30 14 18
1694771520 102 30 14 18
1694778029 102 30 15 18
1694778940 102 30 16 18
1694779617 102 30 17 18
1694779696 102 30 18 18
1695004587 103 30 18 18
1695031798 103 30 19 18
1695032429 104 30 19 18
1695036275 104 30 20 18
1695038370 105 30 20 18
1695115435 105 30 21 18
1695117134 106 30 21 18
1695117190 107 30 21 18
1695146797 107 30 22 18
1695173419 108 30 22 18
1695180631 109 30 22 18
1695212611 109 30 23 18
1695380586 110 30 23 18
1695380634 111 30 23 18
1695796933 112 30 23 18
1696758328 112 31 23 18
1696758378 113 31 23 18
1696815012 114 31 23 18
1697202484 114 31 23 18
1697205179 114 31 23 18
1697790990 115 31 23 18
1697791000 116 31 23 18
1698924175 117 31 23 18
1698924245 118 31 23 18
