1666324026 25 0 0 0 0 0 0
1666776392 25 3077 0 0 0 0 0
1666776474 25 3077 0 0 0 0 0
1666867446 25 3523 0 0 0 0 0
1666867494 25 3523 0 0 0 0 0
1666945529 25 3728 0 0 0 0 0
1666946682 25 3728 0 0 0 0 0
1667201831 25 3728 0 62 0 0 0
1667203118 25 3728 0 63 0 0 0
1667205422 25 3728 0 64 0 0 0
1667209080 25 3748 0 64 0 0 0
1667210306 25 3756 0 64 0 0 0
1667210649 25 3756 0 67 0 0 0
1667210723 25 3756 0 67 0 0 0
1667210733 25 3756 0 67 0 0 0
1667465485 25 3878 0 67 0 0 0
1667465533 25 3878 0 67 0 0 0
1667552158 25 3878 0 67 0 0 0
1668309752 25 3878 0 68 0 0 0
1668309902 25 3878 0 68 0 0 0
1668404276 25 3878 0 69 0 0 0
1668414587 25 3878 0 69 0 0 0
1668479137 25 3878 0 69 0 0 0
1668586246 25 3895 0 69 0 0 0
1668586313 25 3895 0 69 0 0 0
1668586935 25 3895 0 70 0 0 0
1668592837 25 3895 0 76 0 0 0
1668593738 25 3895 0 76 0 0 0
1668595118 26 3895 0 76 0 0 0
1668676310 26 4904 0 76 0 0 0
1668676929 26 4904 0 76 0 0 0
1669200229 26 6629 0 76 0 0 0
1669200318 26 6629 0 76 0 0 0
1669272024 26 6629 0 76 0 0 0
1669371835 26 7519 0 76 0 0 0
1669690683 26 7685 0 76 0 0 0
1669778143 26 7685 0 76 0 0 0
1669948023 26 8429 0 76 0 0 0
1669948193 27 8429 0 76 0 0 0
1669948658 27 8429 0 76 0 0 0
1669949760 29 8429 0 76 0 0 0
1669950472 35 8429 0 76 0 0 0
1669951153 36 8429 0 76 0 0 0
1669952213 37 8429 0 76 0 0 0
1669953017 38 8429 0 76 0 0 0
1669953919 38 8429 0 76 0 0 0
1670487912 38 8979 0 76 0 0 0
1670488904 38 8979 0 76 0 0 0
1670833346 38 9015 0 76 0 0 0
1670834538 38 9015 0 76 0 0 0
1671008401 38 9017 0 76 0 0 0
1671008598 38 9017 0 76 0 0 0
1671071436 38 9147 0 76 0 0 0
1671071495 38 9147 0 76 0 0 0
1671071720 38 9147 0 76 0 0 0
1671071728 38 9147 0 76 0 0 0
1671090254 38 9175 0 76 0 0 0
1671445939 38 9175 0 76 0 0 0
1671787985 38 9643 0 76 0 0 0
1671788401 38 9643 0 76 0 0 0
1672034170 38 9647 0 76 0 0 0
1672034317 38 9647 0 76 0 0 0
1672039554 38 9678 0 76 0 0 0
1672039722 38 9678 0 76 0 0 0
1672042539 38 9678 0 76 0 0 0
1672042547 38 9678 0 76 0 0 0
1672220127 38 10835 0 76 0 0 0
1672220170 38 10835 0 76 0 0 0
1672222453 38 10844 0 76 0 0 0
1672222570 38 10844 0 76 0 0 0
1672222657 38 10844 0 76 0 0 0
1672293673 38 10854 0 76 0 0 0
1672293736 38 10854 0 76 0 0 0
1672293867 38 10854 0 76 0 0 0
1672293875 38 10854 0 76 0 0 0
1672712217 38 10862 0 76 0 0 0
1672712326 38 10862 0 76 0 0 0
1672712439 38 10862 0 76 0 0 0
1672743052 38 10970 0 76 0 0 0
1672743120 38 10970 0 76 0 0 0
1672910187 38 11378 0 76 0 0 0
1672910806 38 11378 0 76 0 0 0
1672999698 38 11409 0 76 0 0 0
1672999780 38 11409 0 76 0 0 0
1673000458 38 11409 0 76 0 0 0
1673000466 38 11409 0 76 0 0 0
1673248056 38 11409 0 76 0 0 0
1673317482 38 11409 0 76 0 0 0
1673349101 38 11519 0 76 0 0 0
1673349148 38 11519 0 76 0 0 0
1673349275 38 11519 0 76 0 0 0
1674890889 38 11776 0 76 0 0 0
1674890935 38 11776 0 76 0 0 0
1674892710 38 12525 0 76 0 0 0
1674895289 38 12540 0 76 0 0 0
1674895686 38 12540 0 76 0 0 0
1675238344 38 12540 0 76 0 0 0
1675317515 38 12540 0 76 0 0 0
1675319222 38 12552 0 76 0 0 0
1675319388 38 12552 0 76 0 0 0
1675320359 40 12552 0 76 0 0 0
1675320397 40 12552 0 76 0 0 0
1675320905 42 12552 0 76 0 0 0
1675325859 43 12552 0 76 0 0 0
1676516690 43 13328 0 76 0 0 0
1676537064 43 13328 0 76 0 0 0
1676602211 43 13328 0 76 0 0 0
1676612563 43 13330 0 76 0 0 0
1676612971 43 13330 0 76 0 0 0
1676626030 43 13331 0 76 0 0 0
1676631443 43 13331 0 76 0 0 0
1676948694 43 13338 0 76 0 0 0
1676948773 43 13338 0 76 0 0 0
1676961304 43 13341 0 76 0 0 0
1676961404 43 13341 0 76 0 0 0
1677063153 43 15134 0 76 0 0 0
1677204638 43 15134 0 76 0 0 0
1677219013 43 15266 0 76 0 0 0
1677219229 43 15266 0 76 0 0 0
1677463599 43 15273 0 76 0 0 0
1677464562 43 15273 0 76 0 0 0
1677481979 43 15357 0 76 0 0 0
1677482050 43 15357 0 76 0 0 0
1677552494 43 15494 0 76 0 0 0
1677552824 43 15494 0 76 0 0 0
1677574869 43 15494 0 76 0 0 0
1677636678 43 15508 0 76 0 0 0
1677636981 43 15508 0 76 0 0 0
1677641119 43 15508 0 76 0 0 0
1677664252 43 15545 0 76 0 0 0
1677665175 43 15545 0 76 0 0 0
1677721713 43 15565 0 76 0 0 0
1677722139 43 15565 0 76 0 0 0
