1647852575 2 0 0 0 0
1647859928 2 792 0 0 0
1647947304 2 4653 0 0 0
1647947407 2 4656 0 0 0
1647947423 2 4657 0 0 0
1647947516 2 4657 0 0 0
1648034491 2 6613 0 0 0
1648034626 2 6613 0 0 0
1648118775 2 7352 0 0 0
1648205889 2 15875 0 0 0
1648466756 2 16692 0 0 0
1648553528 2 17478 0 0 0
1648690702 2 18652 0 0 0
1648728699 2 19492 0 0 0
1648864082 2 20375 0 0 0
1648899821 2 21527 0 0 0
1649227247 2 21527 0 0 0
1649238074 2 21527 0 238 0
1649238628 2 23567 0 238 0
1649238708 2 23567 0 238 0
1649240795 2 23567 0 249 0
1649241931 2 23567 0 249 0
1649242053 2 23567 0 249 0
1649310156 2 23567 0 701 0
1649327624 2 23567 0 1322 0
1649327858 2 23567 0 1322 0
1649328283 2 27179 0 1322 0
1649328381 2 27179 0 1322 0
1649406779 2 27179 0 2138 0
1649415422 2 27179 0 2138 0
1649416142 2 28665 0 2138 0
1649499780 2 30138 0 2138 0
1649641388 2 30138 0 2138 0
1649641395 2 30138 0 2138 0
1649676120 2 31934 0 2138 0
1649730220 2 31934 0 2138 0
1649760933 2 32564 0 2138 0
1649761195 2 32564 0 2138 0
1649908080 2 33698 0 2138 0
1649908140 2 33698 0 2138 0
1649924324 2 33698 0 2138 0
1649936463 2 34401 0 2138 0
1649989283 2 34453 0 2138 0
1649991043 2 34453 0 2138 0
1649991297 2 34453 0 2138 0
1649994124 2 34545 0 2138 0
1649994185 2 34545 0 2138 0
1649995186 2 34545 0 2138 0
1650110325 2 35947 0 2138 0
1650248040 2 35947 0 2138 0
1650250519 2 35947 0 2138 0
1650251217 2 36141 0 2138 0
1650251279 2 36141 0 2138 0
1650254093 2 36243 0 2138 0
1650263060 2 36243 0 2138 0
1650271232 2 36459 0 2138 0
1650271320 2 36461 0 2138 0
1650281330 2 36772 0 2138 0
1650333164 2 36772 0 2138 0
1650334492 2 36772 0 2138 0
1650346301 2 37328 0 2138 0
1650346413 2 37328 0 2138 0
1650346849 2 37328 0 2138 0
1650347128 2 37328 0 2138 0
1650425377 2 37769 0 2138 0
1650425928 2 37771 0 2138 0
1650425981 2 37771 0 2138 0
1650433217 2 37771 0 2138 0
1650445972 2 37788 0 2138 0
1650446164 2 37788 0 2138 0
1650446663 2 37788 0 2138 0
1650541095 2 39740 0 2138 0
1650598130 2 39740 0 2138 0
1650598138 2 39740 0 2138 0
1650624679 2 40867 0 2138 0
1650852006 2 40867 0 2138 0
1651715047 2 42714 0 2138 0
1651717018 2 42768 0 2138 0
1651717533 2 42775 0 2138 0
1651720036 2 42775 0 2138 0
1651721268 2 42775 0 2138 0
1651802054 2 44659 0 2138 0
1651802145 2 44660 0 2138 0
1651804480 2 44660 0 2138 0
1651920464 2 44966 0 2138 0
1652266628 2 47402 0 2138 0
1652345008 2 47740 0 2138 0
1652346410 2 47740 0 2138 0
1652346418 2 47740 0 2138 0
1652421057 2 47810 0 2138 0
1652421230 2 47816 0 2138 0
1652421960 2 47816 0 2138 0
1652772287 2 48069 0 2138 0
1652772346 2 48069 0 2138 0
1652785162 2 49201 0 2138 0
1652843150 2 49432 0 2138 0
1652843202 2 49432 0 2138 0
1652871279 2 49994 0 2138 0
1652927746 2 50021 0 2138 0
1652927800 2 50021 0 2138 0
1652929338 2 50390 0 2138 0
1652929429 2 50390 0 2138 0
1652954015 2 50674 0 2138 0
1652955888 2 50674 0 2138 0
1653027659 2 50713 0 2138 0
1653028012 2 50713 0 2138 0
1653032132 2 50742 0 2138 0
1653032197 2 50742 0 2138 0
1653291449 2 51545 0 2138 0
1653291489 2 51545 0 2138 0
1653291643 2 51545 0 2138 0
1653619004 2 51734 0 2138 0
1653619179 2 51734 0 2138 0
1653619950 2 51734 0 2138 0
1654135908 2 51948 0 2138 0
1654136924 2 51948 0 2138 0
1654152575 2 51948 0 2138 0
1654165266 2 52453 0 2138 0
1654165304 2 52453 0 2138 0
1654773287 2 54433 0 2138 0
1654825881 2 54433 0 2138 0
1654858472 2 54686 0 2138 0
1655103845 2 55673 0 2138 0
1655104062 2 55673 0 2138 0
1655104172 2 55673 0 2138 0
1655115544 2 56016 0 2138 0
1655115597 2 56016 0 2138 0
1655199623 2 56524 0 2138 0
1655257943 2 56524 0 2138 0
1655258179 2 56524 0 2138 0
1655289293 2 56888 0 2138 0
1655290322 2 56888 0 2138 0
1655345773 2 56888 0 2138 0
1655430549 2 57099 0 2138 0
1655431223 2 57099 0 2138 0
1655433417 2 57099 0 2138 0
1655706736 2 57135 0 2138 0
1655707319 2 57135 0 2138 0
1655707326 2 57135 0 2138 0
1655949842 2 57135 0 2138 0
1655949849 2 57135 0 2138 0
1655969423 2 57532 0 2138 0
1655970569 2 57532 0 2138 0
1655970829 2 57532 0 2138 0
1656057091 2 58056 0 2138 0
1656067379 2 58261 0 2138 0
1656067663 2 58261 0 2138 0
1656295943 2 58261 0 2138 0
1656639517 2 58429 0 2138 0
1656639599 2 58433 0 2138 0
1656640683 2 58433 0 2138 0
1656669966 2 58437 0 2138 0
1656672756 2 58437 0 2138 0
1657271148 2 58857 0 2138 0
1657271209 2 58857 0 2138 0
1657519099 2 58857 0 2138 0
1657767081 2 59013 0 2138 0
1657767758 2 59013 0 2138 0
1657768838 2 59013 0 2138 0
1658129651 2 59549 0 2138 0
1658454128 2 65970 0 2138 0
1658714603 2 66879 0 2138 0
1658715905 2 66891 0 2138 0
1658718067 2 67010 0 2138 0
1658718458 2 67010 0 2138 0
1658733561 2 67058 0 2138 0
1658733631 2 67058 0 2138 0
1658805744 2 67058 0 2138 0
1658806596 2 67299 0 2138 0
1658905753 2 68020 0 2138 0
1658915909 2 68253 0 2138 0
1658919938 2 68284 0 2138 0
1658920012 2 68286 0 2138 0
1658974483 2 68286 0 2138 0
1658998384 2 68430 0 2138 0
1658998486 2 68430 0 2138 0
1659060179 2 68430 0 2138 0
1659060206 2 68430 0 2138 0
1659074216 2 68525 0 2138 0
1659074474 2 68525 0 2138 0
1659074482 2 68525 0 2138 0
1659075562 2 68777 0 2138 0
1659075643 2 68855 0 2138 0
1659091302 2 69295 0 2138 0
1659338397 2 69303 0 2138 0
1659338495 2 69303 0 2138 0
1659404606 2 69303 0 2138 0
1659408675 2 69758 0 2138 0
1659409289 2 69758 0 2138 0
1659437414 2 71065 0 2138 0
1659524068 2 71839 0 2138 0
1659598394 2 71857 0 2138 0
1659598443 2 71857 0 2138 0
1659599041 2 71857 0 2138 0
1659602840 2 71857 0 2138 0
1659696540 2 72234 0 2138 0
1659955838 2 72528 0 2138 0
1660042545 2 73656 0 2138 0
1660128844 2 74160 0 2138 0
1660208584 2 74994 0 2138 0
1660208800 2 74994 0 2138 0
1660208910 2 74994 0 2138 0
1660209581 2 74994 0 2138 0
1660269406 2 74994 0 2138 0
1660300018 2 75274 0 2138 0
1660717182 2 75467 0 2138 0
1660717831 2 75477 0 2138 0
1660717865 2 75483 0 2138 0
1660718292 2 75506 0 2138 0
1660718473 2 75506 0 2138 0
1660718485 2 75506 0 2138 0
1660719148 2 75506 0 2138 0
1660719155 2 75506 0 2138 0
1660732599 2 75506 0 2138 0
1660904741 2 75755 0 2138 0
1660906004 2 75755 0 2138 0
1661239155 2 75769 0 2138 0
1661240499 2 75769 0 2138 0
1661244577 2 76058 0 2138 0
1661244633 2 76058 0 2138 0
1661306300 2 76058 0 2138 0
1661309011 2 76080 0 2138 0
1661309224 2 76080 0 2138 0
1661311715 2 76080 0 2138 0
1661311722 2 76080 0 2138 0
1661311771 2 76080 0 2138 0
1661312189 2 76252 0 2138 0
1661312317 2 76409 0 2138 0
1661338081 2 76590 0 2138 0
1661510507 2 83659 0 2138 0
1661823760 2 83659 0 2138 0
1661823766 2 83659 0 2138 0
1661823905 2 83760 0 2138 0
1662430629 2 83760 0 2138 0
1662524936 2 83954 0 2138 0
1662529015 2 83954 0 2138 0
1662534581 2 83954 0 2138 0
1662534604 2 83954 0 2138 0
1662629394 2 84362 0 2138 0
1662630603 2 84832 0 2138 0
1662631404 2 84832 0 2138 0
1662688281 2 84832 0 2138 0
1663063348 2 84832 0 2138 0
1664268306 2 84885 0 2138 0
1664268608 2 84885 0 2138 0
1664271769 2 84940 0 2138 0
1664329136 2 84940 0 2138 0
1664333180 2 84940 0 2138 0
1664333309 2 84940 0 2138 0
1664334948 2 84940 0 2138 0
1664343775 2 85129 0 2138 0
1664343927 2 85129 0 2138 0
1664422099 2 85129 0 2138 0
1664508184 2 86624 0 2138 0
1665197550 2 86624 0 2138 0
1665283114 2 87702 0 2138 0
1665283529 2 87720 0 2138 0
1665283649 2 87720 0 2138 0
1665302504 2 87880 0 2138 0
1665303377 2 87880 0 2138 0
1665366776 2 88411 0 2138 0
1665392052 2 88766 0 2138 0
1665392238 2 88768 0 2138 0
1665392492 2 88768 0 2138 0
1665545283 2 88768 0 2138 0
1666072939 2 88768 0 2138 0
1666601829 2 92185 0 2138 0
1666602463 2 92200 0 2138 0
1666688500 2 92200 0 2138 0
1666688709 2 92780 0 2138 0
1666688864 2 92780 0 2138 0
1666748616 2 92780 0 2138 0
1666941303 2 93265 0 2138 0
1666944014 2 93266 0 2138 0
1666944712 2 93266 0 2138 0
1667271315 2 93266 0 2138 0
1667981144 2 94970 0 2138 0
1667989643 2 94970 0 2138 0
1668046226 2 94970 0 2138 0
1668047529 2 94994 0 2138 0
1668047597 2 94996 0 2138 0
1668059432 2 95029 0 2138 0
1668059489 2 95029 0 2138 0
1668131414 2 95029 0 2138 0
1668568504 2 95029 0 2138 0
1668594180 2 95029 0 2138 0
1668594194 2 95029 0 2138 0
1669804886 2 97329 0 2138 0
1669890775 2 101551 0 2138 0
1669977623 2 102343 0 2138 0
1669977896 2 102343 0 2138 0
1670226394 2 102518 0 2138 0
1670228291 2 102518 0 2138 0
1670314737 2 102518 0 2138 0
1670491348 2 102953 0 2138 0
1670571057 2 103166 0 2138 0
1670571299 2 103166 0 2138 0
1670580734 2 103166 0 2138 0
1690860840 2 103166 0 2138 0
1690868621 2 103166 256 2138 0
1690868691 2 103166 256 2138 0
1692669586 2 103166 859 2138 0
1692669667 2 103166 859 2138 0
1692673171 2 103166 1032 2138 0
1692674857 2 103166 1032 2138 0
1692755261 2 103166 1235 2138 0
1692755707 2 103166 1235 2138 0
1692755847 2 103166 1235 2138 0
1692755885 2 103166 1235 2138 0
1697076862 2 103166 1513 2138 0
1697076989 2 103166 1514 2138 0
1697077551 2 103166 1516 2138 0
1697103565 2 103166 1516 2138 0
1697162799 2 103166 1516 2138 0
1697431558 2 103166 1516 2138 0
