1646118515 1 0 0
1647246788 1 1 0
1647246907 1 2 0
1647512771 1 3 0
1647512915 2 3 0
1647583971 3 3 0
1648609300 3 4 0
1648618439 3 4 1
1648619428 3 4 2
1648778629 4 4 2
1659946773 4 5 2
1659947246 5 5 2
1660542372 6 5 2
1660702652 7 5 2
1681267943 7 6 2
1681268552 8 6 2
1681358635 9 6 2
1683702770 10 6 2
