1681459389 1 0
1681459694 2 0
1681459791 3 0
1681459941 4 0
1681460100 5 0
1681460176 6 0
1682505390 6 0
1682509304 7 0
1682522241 7 0
1682578336 8 0
1682590252 8 0
1682612027 8 0
1682684336 8 0
1682686187 8 0
1682686679 8 0
1682693188 9 0
1682764285 9 0
1682764757 9 0
1682781134 9 0
1682942735 9 0
1682943174 9 0
1682943279 9 0
1682943615 9 0
1682943747 9 0
1682949320 9 1
1682949421 9 2
1682950902 9 3
1682950980 9 4
1683041085 9 4
1683041275 9 4
1683042869 9 4
1683042980 9 4
1683051327 9 4
1683051587 9 4
1683055133 9 4
1683055305 9 4
1683121071 9 4
1683121207 9 4
1683124672 9 4
1683124750 9 4
1683127328 9 4
1683127471 9 4
1683139962 9 4
1683140108 9 4
1683185804 10 4
1683214570 10 4
1683214990 10 4
1683254133 11 4
1683363763 11 4
1683364013 12 4
1683377536 12 4
1683378382 12 4
1683379839 12 4
1683382020 12 4
1683382033 12 4
1683382125 13 4
1683386327 13 4
1683518852 13 4
1683526542 14 4
1683736223 14 4
1683739218 14 4
1683739537 14 4
1683768661 15 4
1683794667 15 4
1683795762 16 4
1683802579 16 4
1683808490 17 4
1684069084 17 4
1684070530 17 4
1684070735 17 4
1684070746 17 4
1684139414 17 4
1684139577 17 4
1684144465 17 4
1684144561 18 4
1684159179 18 4
1684159278 18 4
1684327466 18 4
1684327535 18 4
1684327990 18 4
1684328124 18 4
1684391866 18 4
1684407265 18 4
1684407356 18 4
1684408092 18 4
1684408137 19 4
1684410396 19 4
1684410501 19 4
1684419391 19 4
1684419470 19 4
1684482581 19 4
1684482838 19 4
1684492629 19 4
1684493192 19 4
1684501633 19 4
1684501740 19 4
1684505540 19 4
1684505646 19 4
1684518307 19 4
1684518575 19 4
1684743190 19 4
1684744251 19 4
1684745289 20 4
1684749253 20 4
1684749390 20 4
1684767268 20 4
1684767341 20 4
1684770073 20 4
1684770290 20 4
1684823952 20 4
1684826757 20 4
1684826874 20 4
1684850388 20 4
1684850478 20 4
1685019258 20 4
1685019390 20 4
1685019499 20 4
1685100348 20 4
1685100527 20 4
1685125898 20 4
1685128111 20 4
1685170766 20 4
1685171407 20 4
1685171504 20 4
1685343882 20 4
1685344779 21 4
1685350476 21 4
1685350610 21 4
1685623947 21 4
1685624035 21 4
1685953306 21 4
1685953611 21 4
1685960014 21 4
1685961112 21 4
1685963582 21 4
1685963633 21 4
1685968060 21 4
1685968117 21 4
1685974340 21 4
1685974419 21 4
1685978655 21 4
1685979555 21 4
1685986172 21 4
1685986665 21 4
1686054791 21 4
1686054917 21 4
1686058144 21 4
1686059036 21 4
1686063126 21 4
1686063510 21 4
1686065028 21 4
1686065155 21 4
