1622082059 1 0 0 0 0
1622597557 2 0 0 0 0
1622597836 2 0 0 0 0
1622603423 3 0 0 0 0
1622603461 4 0 0 0 0
1622604938 5 0 0 0 0
1622606253 6 0 0 0 0
1622606355 7 0 0 0 0
1622612757 8 0 0 0 0
1622613068 9 0 0 0 0
1622613314 10 0 0 0 0
1622721772 11 0 0 0 0
1622723556 12 0 0 0 0
1622776190 13 0 0 0 0
1622803380 14 0 0 0 0
1623378660 15 0 0 0 0
1623994978 16 0 0 0 0
1624016934 17 0 0 0 0
1626936778 18 0 0 0 0
1626936818 19 0 0 0 0
1627026958 20 0 0 0 0
1627974233 21 0 0 0 0
1627981111 22 0 0 0 0
1632623446 22 0 0 0 1
1634194609 23 0 0 0 1
1637113114 24 0 0 0 1
1637724563 25 0 0 0 1
1638435581 26 0 0 0 1
1639535699 27 0 0 0 1
1639995112 28 0 0 0 1
1640058046 29 0 0 0 1
1640068428 30 0 0 0 1
1640068998 31 0 0 0 1
1641351331 32 0 0 0 1
1641954060 33 0 0 0 1
1641983984 34 0 0 0 1
1642152531 34 0 1 0 1
1642153468 34 1 1 0 1
1648695840 34 1 2 0 1
1648695948 34 2 2 0 1
1648705780 34 3 2 0 1
1648707825 34 3 2 1 1
1648708457 34 3 3 1 1
1648709054 34 4 3 1 1
1648709177 34 5 3 1 1
1648709185 34 6 3 1 1
1648711216 34 6 3 2 1
1648711446 34 6 3 3 1
1649235324 35 6 3 3 1
1649235445 35 7 3 3 1
1649320446 35 8 3 3 1
1649649105 36 8 3 3 1
1649666105 37 8 3 3 1
1649666345 37 9 3 3 1
1649819401 38 9 3 3 1
1649819524 38 10 3 3 1
1649829210 39 10 3 3 1
1649829385 39 11 3 3 1
1651139674 39 11 4 3 1
1651139869 39 12 4 3 1
1656411680 39 12 5 3 1
1656411730 39 13 5 3 1
1657272597 39 13 6 3 1
1657272691 39 14 6 3 1
1667292480 39 14 7 3 1
1667293011 39 15 7 3 1
