1617181130 0 0 1 0
1618563810 1 0 1 0
1618565681 2 0 1 0
1619006150 3 0 1 0
1620265640 4 0 1 0
1620283904 5 0 1 0
1620291018 6 0 1 0
1620387295 7 0 1 0
1620783464 8 0 1 0
1621328997 9 0 1 0
1621503677 10 0 1 0
1621503814 11 0 1 0
1621567873 12 0 1 0
1621835254 13 0 1 0
1621835379 14 0 1 0
1621998191 15 0 1 0
1621998229 16 0 1 0
1622165761 17 0 1 0
1622440422 18 0 1 0
1622463606 19 0 1 0
1622463649 20 0 1 0
1622537502 21 0 1 0
1622802322 22 0 1 0
1622802361 23 0 1 0
1623046249 24 0 1 0
1623046336 25 0 1 0
1623144427 26 0 1 0
1623144466 27 0 1 0
1623227427 28 0 1 0
1623316349 29 0 1 0
1623320561 30 0 1 0
1623843128 31 0 1 0
1623922651 32 0 1 0
1624247511 33 0 1 0
1624348686 34 0 1 0
1624350527 35 0 1 0
1624353256 36 0 1 0
1624360868 37 0 1 0
1624615987 38 0 1 0
1624616395 39 0 1 0
1624678296 40 0 1 0
1624678390 41 0 1 0
1624967240 42 0 1 0
1625017459 43 0 1 0
1625017544 44 0 1 0
1625047468 45 0 1 0
1625132143 46 0 1 0
1625475980 47 0 1 0
1625477313 48 0 1 0
1625639587 49 0 1 0
1625725553 50 0 1 0
1625727402 51 0 1 0
1626246469 52 0 1 0
1626252067 52 0 2 0
1626255480 53 0 2 0
1626264225 54 0 2 0
1626680347 54 0 3 0
1626857576 54 0 4 0
1626947608 54 0 5 0
1626947682 54 0 6 0
1627458064 55 0 6 0
1627463649 56 0 6 0
1627549577 57 0 6 0
1627551483 58 0 6 0
1627553887 59 0 6 0
1627869052 60 0 6 0
1628229457 61 0 6 0
1628229501 62 0 6 0
1628230076 63 0 6 0
1628245938 64 0 6 0
1628246175 65 0 6 0
1628246504 66 0 6 0
1628248542 67 0 6 0
1628497280 68 0 6 0
1628509332 69 0 6 0
1628577571 70 0 6 0
1628589217 71 0 6 0
1628661902 72 0 6 0
1628667490 73 0 6 0
1628673780 74 0 6 0
1628673988 75 0 6 0
1628732420 76 0 6 0
1629198754 77 0 6 0
1629199127 78 0 6 0
1629369027 79 0 6 0
1629369884 79 1 6 0
1629369919 79 2 6 0
1629703409 80 2 6 0
1629703553 80 3 6 0
1629703599 80 4 6 0
1629871189 81 4 6 0
1629881147 82 4 6 0
1629888118 82 5 6 0
1629888153 82 6 6 0
1630033417 82 7 6 0
1630133472 83 7 6 0
1630134018 83 8 6 0
1630134369 83 9 6 0
1630134671 83 10 6 0
1630388147 84 10 6 0
1630388462 84 11 6 0
1630388499 84 12 6 0
1630409160 85 12 6 0
1630463624 85 13 6 0
1630463660 85 14 6 0
1630491806 86 14 6 0
1630493160 86 15 6 0
1630493202 86 16 6 0
1630581148 87 16 6 0
1630581384 87 17 6 0
1630581413 87 18 6 0
1630652671 88 18 6 0
1630659326 88 19 6 0
1630659367 88 20 6 0
1630980454 88 21 6 0
1631696708 89 21 6 0
1631701877 89 22 6 0
1631701908 89 23 6 0
1631792373 90 23 6 0
1631792727 90 24 6 0
1631792756 90 25 6 0
1632624379 91 25 6 0
1632626618 91 26 6 0
1632798681 92 26 6 0
1632799069 92 27 6 0
1632799352 92 28 6 0
1632896902 92 29 6 0
1633657437 93 29 6 0
1633658088 93 30 6 0
1633744056 94 30 6 0
1633744815 94 31 6 0
1633744824 94 32 6 0
1633745620 94 33 6 0
1633747617 94 34 6 0
1635499860 95 34 6 0
1635500039 95 35 6 0
1635500068 95 36 6 0
1635755228 96 36 6 0
1635757173 96 37 6 0
1635757211 96 38 6 0
1635831598 97 38 6 0
1635842967 97 39 6 0
1635843006 97 40 6 0
1635990606 98 40 6 0
1635990708 98 41 6 0
1635991455 98 42 6 0
1635991535 98 43 6 0
1636352216 99 43 6 0
1636359083 99 44 6 0
1636359113 99 45 6 0
1636685417 100 45 6 0
1636685962 100 46 6 0
1636686537 100 47 6 0
1636713216 101 47 6 0
1636714888 102 47 6 0
1636941842 102 48 6 0
1636941876 102 49 6 0
1637119826 103 49 6 0
1637120426 103 50 6 0
1637120451 103 51 6 0
1637202483 104 51 6 0
1637202588 104 52 6 0
1637202622 104 53 6 0
1637204350 104 54 6 0
1637229790 105 54 6 0
1637229894 105 55 6 0
1637229925 105 56 6 0
1637291852 106 56 6 0
1637291908 106 57 6 0
1637292004 106 58 6 0
1637306950 106 59 6 0
1639619396 107 59 6 0
1639619632 108 59 6 0
1639621959 108 60 6 0
1640069571 109 60 6 0
1640069642 109 61 6 0
1640069666 109 62 6 0
1640170944 110 62 6 0
1640171226 110 63 6 0
1640171256 110 64 6 0
1640829851 110 65 6 0
1643005873 111 65 6 0
1643010429 112 65 6 0
1643013864 112 66 6 0
1643013897 112 67 6 0
1645069106 113 67 6 0
1645069175 113 68 6 0
1645069202 113 69 6 0
1645441228 114 69 6 0
1645441291 114 70 6 0
