1632280046 0 32188 0
1632280206 0 32191 0
1632480293 0 34485 0
1632480533 0 34485 0
1632480582 0 34485 0
1632653199 0 34490 0
1632653857 0 34490 0
1632653886 0 34490 0
1633770453 0 34493 0
1633770519 0 34493 0
1633770613 0 34493 0
1634031290 0 34534 0
1634182159 0 34537 0
1634183847 0 34537 0
1634183859 0 34537 0
1634183898 0 34537 0
1634184111 0 34537 0
1635242392 0 35941 0
1635242516 0 35941 0
1635242561 0 35941 0
1635334008 0 35994 0
1635334907 0 35998 0
1635335030 0 35998 0
1635335071 0 35998 0
1635392819 0 35998 0
1636022483 0 36187 0
1636022527 0 36187 0
1636022658 0 36187 0
1636108691 0 38144 0
1636108738 0 38144 0
1636108764 0 38144 0
1636108946 0 38146 0
1636109349 0 38146 0
1636109403 0 38146 0
1636422910 0 38701 0
1636438472 0 38701 0
1636438499 0 38701 0
1637573267 0 38853 0
1637573419 0 38854 0
1637573642 0 38854 0
1637573673 0 38854 0
1638776349 0 38921 0
1638776505 0 38921 0
1638776531 0 38921 0
1638961860 0 41016 0
1639100237 0 41319 0
1639133347 0 41858 0
1639480561 0 42665 0
1639618849 0 42768 0
1639621942 0 42768 0
1639650804 0 42775 0
1640054809 0 42775 0
1640054845 0 42775 0
1640054907 0 42775 0
1640326877 0 42785 0
1640331069 0 42785 0
1640331098 0 42785 0
1640339374 0 42801 0
1640339860 0 42801 0
1640339890 0 42801 0
1640596533 0 42805 0
1640596788 0 42805 0
1640596816 0 42805 0
1640743884 0 42805 0
1641552222 0 42932 0
1641552654 0 42932 0
1641552683 0 42932 0
1642040326 0 42932 0
1642128960 0 42939 0
1642142065 0 42939 0
1642142101 0 42939 0
1642142181 0 42939 0
1642584081 0 43072 0
1642584137 0 43072 0
1642584177 0 43072 0
1642673944 0 43078 0
1642734789 0 43078 0
1642734826 0 43078 0
1643008629 0 43079 0
1643013753 0 43079 0
1643013779 0 43079 0
1644830198 0 43322 0
1644830438 0 43322 0
1644830466 0 43322 0
1644995838 0 43662 0
1644995902 0 43662 0
1644995925 0 43662 0
1645594439 0 43662 0
1646909119 0 43759 0
1646910329 0 43759 0
1646987330 0 43759 0
1647833209 0 43759 0
1649383542 0 43781 0
1649416238 0 43781 0
1649732457 0 43819 0
1649733550 0 43819 0
1649734724 0 43819 0
1649989445 0 43819 0
1650969637 0 44013 0
1651030503 0 44018 0
1651031581 0 44037 0
1651053448 0 44037 0
1651201406 0 44037 0
1651902635 0 44037 0
1652408206 0 44066 0
1652408248 0 44066 0
1652409777 0 44066 0
1657693381 0 44122 0
1657693441 0 44122 0
1657875752 0 44122 0
1658374869 0 44122 0
1661745064 0 44217 0
1661745438 0 44217 0
1661997292 0 44217 0
1662344297 0 44217 0
1667878101 0 44249 0
1667878152 0 44249 0
1667974496 0 44249 0
1667977860 0 44252 0
1667978053 0 44252 0
1667978155 0 44252 0
1667989276 0 44258 0
1667989501 0 44258 0
1667989934 0 44258 0
1669170623 0 44258 0
