1632280046 0 1 0
1632280206 0 2 0
1632480293 0 3 0
1632480533 1 3 0
1632480582 2 3 0
1632653199 2 4 0
1632653857 3 4 0
1632653886 4 4 0
1633770453 4 5 0
1633770519 5 5 0
1633770613 6 5 0
1634031290 6 6 0
1634182159 6 7 0
1634183847 7 7 0
1634183859 8 7 0
1634183898 9 7 0
1634184111 10 7 0
1635242392 10 8 0
1635242516 11 8 0
1635242561 12 8 0
1635334008 12 9 0
1635334907 12 10 0
1635335030 13 10 0
1635335071 14 10 0
1635392819 15 10 0
1636022483 15 11 0
1636022527 16 11 0
1636022658 17 11 0
1636108691 17 12 0
1636108738 18 12 0
1636108764 19 12 0
1636108946 19 13 0
1636109349 20 13 0
1636109403 21 13 0
1636422910 21 14 0
1636438472 22 14 0
1636438499 23 14 0
1637573267 23 15 0
1637573419 23 16 0
1637573642 24 16 0
1637573673 25 16 0
1638776349 25 17 0
1638776505 26 17 0
1638776531 27 17 0
1638961860 27 18 0
1639100237 27 19 0
1639133347 27 20 0
1639480561 27 21 0
1639618849 27 22 0
1639621942 28 22 0
1639650804 28 23 0
1640054809 29 23 0
1640054845 30 23 0
1640054907 31 23 0
1640326877 31 24 0
1640331069 32 24 0
1640331098 33 24 0
1640339374 33 25 0
1640339860 34 25 0
1640339890 35 25 0
1640596533 35 26 0
1640596788 36 26 0
1640596816 37 26 0
1640743884 38 26 0
1641552222 38 27 0
1641552654 39 27 0
1641552683 40 27 0
1642040326 41 27 0
1642128960 41 28 0
1642142065 42 28 0
1642142101 43 28 0
1642142181 44 28 0
1642584081 44 29 0
1642584137 45 29 0
1642584177 46 29 0
1642673944 46 30 0
1642734789 47 30 0
1642734826 48 30 0
1643008629 48 31 0
1643013753 49 31 0
1643013779 50 31 0
1644830198 50 32 0
1644830438 51 32 0
1644830466 52 32 0
1644995838 52 33 0
1644995902 53 33 0
1644995925 54 33 0
1645594439 55 33 0
1646909119 55 34 0
1646910329 56 34 0
1646987330 57 34 0
1647833209 58 34 0
1649383542 58 35 0
1649416238 59 35 0
1649732457 59 36 0
1649733550 60 36 0
1649734724 61 36 0
1649989445 62 36 0
1650969637 62 37 0
1651030503 62 38 0
1651031581 62 39 0
1651053448 63 39 0
1651201406 64 39 0
1651902635 65 39 0
1652408206 65 40 0
1652408248 65 41 0
1652409777 66 41 0
1657693381 66 42 0
1657693441 67 42 0
1657875752 68 42 0
1658374869 69 42 0
1661745064 69 43 0
1661745438 70 43 0
1661997292 70 43 1
1662344297 71 43 1
1667878101 71 44 1
1667878152 72 44 1
1667974496 73 44 1
1667977860 73 45 1
1667978053 74 45 1
1667978155 75 45 1
1667989276 75 46 1
1667989501 76 46 1
1667989934 77 46 1
1669170623 78 46 1
